id_boleto,dt_emissao,dt_vencimento,dt_pagamento,vlr_nominal,vlr_baixa,tipo_especie,cd_cnae_prin_pagador,uf_pagador,setor_oficial_ibge,cluster_valor_nominal,z_score_setorial,diff_vlr_pago_pct,pontuacao_risco,classificacao_sentinela,flag_pagamento_fantasma,flag_anomalia_setorial,flag_colusao,flag_titulo_frio,flag_toxicidade_dupla,flag_boleto_zumbi,flag_duplicata_transacional,flag_overpayment_alto,flag_historico_atraso_critico,flag_concentracao_beneficiario,flag_emissao_em_lote,flag_valor_fora_padrao_pagador,flag_uf_anomala,flag_repeticao_mesmo_valor,flag_fraude_ia,score_anomalia_ia,motivo_anomalia_ia
68604e9983994ef3e52c62a6c106a651cca3896d17eec92cc5f44cc74c498619,2024-05-15,2024-05-29,2024-05-27,699.5,664.52,DM DUPLICATA MERCANTIL,4781400.0,SE,COMÉRCIO VAREJISTA,2 - Médio,-0.19694524256992427,-5.000714796283062,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2300252152867832,não aplicável
37fbb3454518e544917dab25676e3cede21b5dd751e43e0acb6d49346e1ba9b9,2024-03-12,2024-05-11,2024-05-13,207.23,207.23,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",1 - Baixo,-0.801037556416724,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24057104842443278,não aplicável
d44a3c3c022bb1318ce4fdbe7fe5c8dbdd2383598e8e36745f3fb4545cd3eac5,2024-04-05,2024-05-05,2024-05-06,2265.69,2265.69,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",3 - Alto,-0.6828046168781126,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2497133754477887,não aplicável
c00af72bc78ede999fd28b5337ad51727cfdf656079c47462e4173ba86f8be9b,2024-04-24,2024-05-24,2024-05-24,1111.32,1111.32,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",2 - Médio,-0.7491088241083658,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2574592307289901,não aplicável
1fefc7bc19c54c8f0e169a3166cddfd8790d2bca2b5214d5d5d6f82e66497aa5,2024-04-24,2024-05-24,2024-05-24,687.46,687.46,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",2 - Médio,-0.7734543123630978,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25254035779970285,não aplicável
d32ef2b2e71aacfaaf43cab5e54cc52647f7d5141340a9106038126ee4762781,2024-04-29,2024-05-29,2024-05-29,1269.83,1269.83,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",2 - Médio,-0.7400043949495454,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25893840118614253,não aplicável
f6a45ae98dcc5ed24ada1a09abb90dc9665595d4f978e81c2bd13df3ae7d97b8,2024-04-29,2024-05-29,2024-05-29,2824.08,2824.08,DM DUPLICATA MERCANTIL,2943300.0,SP,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",3 - Alto,-0.6507320523837987,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2433104799651758,não aplicável
2861fc5f2346c687abd69dcb225a90911e7aa314fb028b5e97f0b7c196ea265a,2024-04-16,2024-05-20,2024-07-04,2027.7,0.0,DM DUPLICATA MERCANTIL,5611201.0,SP,ALIMENTAÇÃO,3 - Alto,-0.2280067874353671,-100.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19304637533522728,não aplicável
fe42aca93892e616e29f5dd2b0271adbf7f4ee52fc1555e820144e30bf740275,2024-03-11,2024-05-13,2024-05-13,1418.35,1418.35,DMI DUPLICATA MERCANTIL INDICACAO,4781400.0,SP,COMÉRCIO VAREJISTA,2 - Médio,-0.015205727850641674,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23542879136476957,não aplicável
900ea67898835bfbc988f124a4f8e90b5726ad110090aed626cf6d78a1a4249b,2024-03-26,2024-05-21,2024-05-21,323.55,323.55,DM DUPLICATA MERCANTIL,4744001.0,SC,COMÉRCIO VAREJISTA,1 - Baixo,-0.35036417479486265,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27050759580570366,não aplicável
